transaction_id,date,region,product_category,revenue,material_cost,shipping_cost
104567,4/4/2025,Europe,SaaS Subscriptions,3006.18,308.24,229.54
104568,4/4/2025,North America,Edge Hardware Platforms,25569.54,10905.28,2953.52
104569,4/5/2025,APAC,Edge Hardware Platforms,24205.65,9604.2,2804.89
104570,4/5/2025,Europe,Edge Hardware Platforms,29610.81,11835.24,13676.25
104571,4/5/2025,Europe,Edge Hardware Platforms,19483,7546.76,7681.57
104572,4/5/2025,APAC,SaaS Subscriptions,3307.73,358.93,62.61
104573,4/5/2025,Europe,Edge Hardware Platforms,12290.18,4476.42,5150.49
104574,4/5/2025,North America,Enterprise Cloud Software,6422.98,867.47,298.88
104575,4/5/2025,Europe,SaaS Subscriptions,3160.58,289.56,239.17
104576,4/5/2025,North America,Edge Hardware Platforms,12622.34,4774.56,1399.59
104577,4/5/2025,North America,Edge Hardware Platforms,12650.88,5560.48,1465.61
104578,4/5/2025,APAC,Enterprise Cloud Software,6878.98,1045.33,313.03
104579,4/5/2025,APAC,Edge Hardware Platforms,23983.93,8969.28,2960.01
104580,4/5/2025,Europe,Edge Hardware Platforms,15948.03,6931.86,7595.81
104581,4/5/2025,APAC,Edge Hardware Platforms,18405.77,6711.47,2406.25
104582,4/5/2025,APAC,Enterprise Cloud Software,8568.88,1383.03,392.53
104583,4/5/2025,North America,SaaS Subscriptions,7083.73,766.75,131.54
104584,4/6/2025,APAC,Edge Hardware Platforms,11474.88,4938.35,1308.67
104585,4/6/2025,North America,Enterprise Cloud Software,11591.15,1904.82,534.52
104586,4/6/2025,Europe,Enterprise Cloud Software,12450.37,1724.9,2111.5
104587,4/6/2025,North America,Edge Hardware Platforms,27463.68,11009.84,3004.47
104588,4/6/2025,Europe,Edge Hardware Platforms,12643.12,4625.07,5082.91
104589,4/6/2025,Europe,Edge Hardware Platforms,20811.89,7907.65,8655.56
104590,4/6/2025,APAC,Enterprise Cloud Software,14016.45,2136.33,648.02
104591,4/6/2025,Europe,SaaS Subscriptions,4511.39,483.93,307.24
104592,4/6/2025,Europe,SaaS Subscriptions,7524.13,750.28,558.55
104593,4/6/2025,North America,Enterprise Cloud Software,7787.12,1073.1,372.2
104594,4/6/2025,North America,SaaS Subscriptions,6011.61,592.26,131.97
104595,4/6/2025,North America,Edge Hardware Platforms,22941.24,8360.85,2872.43
104596,4/6/2025,North America,Enterprise Cloud Software,6596.9,1074.42,341.93
104597,4/7/2025,North America,Enterprise Cloud Software,13896.28,2080.24,700.83
104598,4/7/2025,North America,Edge Hardware Platforms,13377.37,5613.84,1709.1
104599,4/7/2025,APAC,Enterprise Cloud Software,10577.54,1684.61,489.55
104600,4/7/2025,North America,SaaS Subscriptions,6780.42,671.08,125.02
104601,4/7/2025,Europe,Edge Hardware Platforms,20370.95,8050.43,8934.24
104602,4/7/2025,Europe,Edge Hardware Platforms,22979.64,8638.4,9700.25
104603,4/7/2025,North America,Edge Hardware Platforms,29406.79,12096.14,3285.05
104604,4/7/2025,North America,Enterprise Cloud Software,6824.14,1021.13,330.62
104605,4/7/2025,North America,Enterprise Cloud Software,11560.71,1754.26,617.65
104606,4/7/2025,North America,SaaS Subscriptions,5467.47,521.18,104.4
104607,4/7/2025,North America,Edge Hardware Platforms,11650.1,4978.79,1292.19
104608,4/7/2025,Europe,Edge Hardware Platforms,20245.74,8725.89,9696.75
104609,4/8/2025,Europe,Enterprise Cloud Software,13485.86,2041.9,2654.88
104610,4/8/2025,APAC,SaaS Subscriptions,2466.71,227.97,54.15
104611,4/8/2025,Europe,Enterprise Cloud Software,12696.64,1814.71,2400.79
104612,4/8/2025,APAC,Edge Hardware Platforms,15480.96,6070.54,1825.48
104613,4/8/2025,Europe,Enterprise Cloud Software,9524.7,1431.79,1726.53
104614,4/8/2025,APAC,Edge Hardware Platforms,14615.68,6037.01,1858.17
104615,4/8/2025,North America,Edge Hardware Platforms,12938.76,5011.88,1679.73
104616,4/8/2025,APAC,Edge Hardware Platforms,24047.03,10299.85,3150.29
104617,4/8/2025,Europe,Edge Hardware Platforms,18312.83,6698.07,7775.43
104618,4/8/2025,APAC,SaaS Subscriptions,7354.26,669.45,147.88
104619,4/9/2025,Europe,Edge Hardware Platforms,23152.63,10181.03,10821.39
104620,4/9/2025,Europe,Edge Hardware Platforms,21936.99,9332.23,9424.85
104621,4/9/2025,Europe,Enterprise Cloud Software,14258.4,2255.89,2506.16
104622,4/9/2025,North America,Enterprise Cloud Software,13161.54,2080.3,675.22
104623,4/9/2025,North America,Enterprise Cloud Software,9589.14,1371.05,473.13
104624,4/9/2025,North America,Edge Hardware Platforms,23045.94,9941.76,2701.92
104625,4/9/2025,Europe,Enterprise Cloud Software,10408.18,1692.9,1676.94
104626,4/9/2025,North America,Enterprise Cloud Software,10331.21,1605.36,470.87
104627,4/9/2025,North America,SaaS Subscriptions,4737.4,470.23,103.17
104628,4/10/2025,North America,SaaS Subscriptions,3861.48,353.67,76.38
104629,4/10/2025,APAC,Enterprise Cloud Software,10858.82,1659.6,589.48
104630,4/10/2025,North America,Enterprise Cloud Software,9404.84,1370.36,492.47
104631,4/10/2025,Europe,Edge Hardware Platforms,26400.84,11453.7,11230.12
104632,4/10/2025,APAC,Enterprise Cloud Software,12143.65,1833.94,645.67
104633,4/10/2025,Europe,Edge Hardware Platforms,28603.37,11972.9,13114.79
104634,4/10/2025,North America,Enterprise Cloud Software,14743.04,2296.9,746.21
104635,4/10/2025,North America,Enterprise Cloud Software,8691.36,1303.42,409.49
104636,4/10/2025,North America,Edge Hardware Platforms,21718.08,8235.35,2651.72
104637,4/11/2025,North America,Edge Hardware Platforms,21430.52,8614.28,2646.09
104638,4/11/2025,Europe,Edge Hardware Platforms,28151.37,12371.43,12727
104639,4/11/2025,APAC,SaaS Subscriptions,3770.22,409.67,68.93
104640,4/11/2025,North America,Edge Hardware Platforms,20538.31,8285.01,2609.95
104641,4/11/2025,North America,SaaS Subscriptions,4624.75,504.08,90.33
104642,4/12/2025,Europe,Edge Hardware Platforms,29350.38,12873.22,12537.98
104643,4/12/2025,APAC,Edge Hardware Platforms,17436.26,6506.96,1970.65
104644,4/12/2025,Europe,Edge Hardware Platforms,14622.64,5735.48,6138.96
104645,4/12/2025,APAC,SaaS Subscriptions,4327.8,468.61,83.83
104646,4/12/2025,Europe,SaaS Subscriptions,4341.67,449.79,298.42
104647,4/12/2025,North America,Edge Hardware Platforms,29585.29,11723.19,3860.98
104648,4/12/2025,APAC,Enterprise Cloud Software,9018.19,1391.5,452.54
104649,4/12/2025,North America,SaaS Subscriptions,6515.92,643.47,133.4
104650,4/12/2025,North America,Edge Hardware Platforms,28616.65,12354.61,3322.31
104651,4/12/2025,Europe,Edge Hardware Platforms,16800.19,6135.27,7266.46
104652,4/12/2025,Europe,Enterprise Cloud Software,5955.75,841.06,1035.84
104653,4/12/2025,Europe,Enterprise Cloud Software,7761.84,1250.28,1286.93
104654,4/12/2025,Europe,SaaS Subscriptions,5750.08,599.99,407.68
104655,4/12/2025,North America,Edge Hardware Platforms,22638.49,8349.85,2696.06
104656,4/12/2025,APAC,Enterprise Cloud Software,9610.99,1430.43,510.42
104657,4/13/2025,APAC,Edge Hardware Platforms,28688.01,11264.27,3220.64
104658,4/13/2025,Europe,Edge Hardware Platforms,22709.79,8923.12,8826.52
104659,4/13/2025,Europe,SaaS Subscriptions,7745.35,789.54,498.17
104660,4/13/2025,North America,SaaS Subscriptions,6978.47,760.1,141.35
104661,4/13/2025,APAC,SaaS Subscriptions,5536.52,585.06,102.44
104662,4/14/2025,APAC,Enterprise Cloud Software,12440.43,1799.18,661.47
104663,4/14/2025,Europe,SaaS Subscriptions,6271.61,615.91,402.48
104664,4/14/2025,APAC,Edge Hardware Platforms,23412.68,8625.36,3029.21
104665,4/14/2025,Europe,SaaS Subscriptions,6242.1,576.95,457.34
104666,4/14/2025,APAC,Edge Hardware Platforms,18359.61,8012.23,2101.18
104667,4/14/2025,North America,Edge Hardware Platforms,14658.09,5881.26,1839.46
104668,4/14/2025,Europe,Enterprise Cloud Software,11296.6,1719.13,2059.53
104669,4/14/2025,APAC,Enterprise Cloud Software,12515.66,1975.32,653.65
104670,4/15/2025,Europe,Enterprise Cloud Software,12184.74,1780.9,2046.73
104671,4/15/2025,Europe,SaaS Subscriptions,6170.79,616.06,471.64
104672,4/15/2025,Europe,SaaS Subscriptions,3228.01,345.97,222.14
104673,4/15/2025,APAC,Enterprise Cloud Software,14268.49,2338.8,662.84
104674,4/15/2025,APAC,Enterprise Cloud Software,7185.68,1065.82,394.75
104675,4/15/2025,Europe,Edge Hardware Platforms,23888.5,10450.35,10969.64
104676,4/15/2025,North America,Edge Hardware Platforms,11952.56,4919.15,1342.72
104677,4/15/2025,North America,SaaS Subscriptions,3960.53,401.33,77.59
104678,4/15/2025,North America,Edge Hardware Platforms,18161.36,7839.46,2102.85
104679,4/16/2025,Europe,Edge Hardware Platforms,17522.18,6486.87,8016.83
104680,4/16/2025,APAC,SaaS Subscriptions,6024.27,591.63,119.96
104681,4/16/2025,Europe,SaaS Subscriptions,4247.4,460.14,293.87
104682,4/16/2025,Europe,SaaS Subscriptions,7629.19,792.79,527.89
104683,4/16/2025,North America,Enterprise Cloud Software,12086.54,1814.23,613.06
104684,4/16/2025,Europe,Edge Hardware Platforms,21425.47,9280.25,8287.78
104685,4/16/2025,APAC,Edge Hardware Platforms,24898.49,10852.81,2872.06
104686,4/16/2025,North America,Enterprise Cloud Software,7220.93,1135.53,329.41
104687,4/17/2025,North America,Edge Hardware Platforms,14738.72,6132.48,1714.68
104688,4/17/2025,Europe,Edge Hardware Platforms,23724.5,8993.89,11014.12
104689,4/17/2025,Europe,Enterprise Cloud Software,14749.75,2285.38,2626.89
104690,4/17/2025,North America,Edge Hardware Platforms,13295.52,5243.21,1566.33
104691,4/17/2025,Europe,Enterprise Cloud Software,13218.71,1913.86,2349.75
104692,4/17/2025,APAC,Edge Hardware Platforms,16160.51,6317.08,1863.94
104693,4/17/2025,Europe,Edge Hardware Platforms,24513.95,9962.05,9756.25
104694,4/17/2025,North America,Enterprise Cloud Software,8903.13,1339.74,445.76
104695,4/17/2025,APAC,Enterprise Cloud Software,14464.73,2101.51,694.34
104696,4/17/2025,Europe,SaaS Subscriptions,4270.83,448.17,333.72
104697,4/17/2025,APAC,Enterprise Cloud Software,13273.69,2100.35,686.16
104698,4/17/2025,APAC,SaaS Subscriptions,4586.68,418.97,91.02
104699,4/18/2025,Europe,Enterprise Cloud Software,7640.74,1083.15,1432.79
104700,4/18/2025,North America,Edge Hardware Platforms,24182.43,10585.71,2705.65
104701,4/18/2025,North America,Enterprise Cloud Software,12349.61,1739.3,627.9
104702,4/18/2025,Europe,Enterprise Cloud Software,5687.26,835.89,952.45
104703,4/18/2025,North America,Edge Hardware Platforms,23462.42,8588.02,2859.59
104704,4/18/2025,North America,Edge Hardware Platforms,26204.32,11125.33,3062.67
104705,4/18/2025,Europe,Edge Hardware Platforms,11216.21,4581.26,5207.75
104706,4/18/2025,North America,Edge Hardware Platforms,23974.56,8761.04,2811.14
104707,4/18/2025,North America,Enterprise Cloud Software,6959.73,1022.22,326.93
104708,4/18/2025,Europe,Edge Hardware Platforms,10789.63,4121.67,4163.39
104709,4/18/2025,North America,Enterprise Cloud Software,11881.87,1713.63,579.26
104710,4/18/2025,Europe,Edge Hardware Platforms,21129.09,9028.62,8533.22
104711,4/18/2025,APAC,SaaS Subscriptions,3719.32,401.16,78.16
104712,4/18/2025,APAC,Edge Hardware Platforms,23489.55,8462.75,2804.43
104713,4/18/2025,North America,Edge Hardware Platforms,29576.31,10849.78,3707.09
104714,4/19/2025,Europe,SaaS Subscriptions,7269.55,671.47,504.62
104715,4/19/2025,North America,Enterprise Cloud Software,10447.25,1583.78,493.87
104716,4/19/2025,Europe,Edge Hardware Platforms,10419.6,4080.95,4891.52
104717,4/19/2025,Europe,Edge Hardware Platforms,15073.52,5719.92,5932.6
104718,4/19/2025,APAC,Enterprise Cloud Software,7922.95,1080.45,418.44
104719,4/20/2025,Europe,Edge Hardware Platforms,19628.14,7466.82,8152.07
104720,4/20/2025,North America,Enterprise Cloud Software,5443.78,853.53,293.85
104721,4/20/2025,Europe,Edge Hardware Platforms,19442.85,7242.13,7480.47
104722,4/20/2025,North America,Edge Hardware Platforms,29208.63,11522.42,3410.67
104723,4/20/2025,Europe,Edge Hardware Platforms,22517.6,9428.83,10343.59
104724,4/20/2025,Europe,Edge Hardware Platforms,29002.08,12090.43,12324.7
104725,4/20/2025,Europe,SaaS Subscriptions,4643.25,465.84,318.83
104726,4/20/2025,APAC,Edge Hardware Platforms,21050.72,9061.37,2738.54
104727,4/20/2025,APAC,Enterprise Cloud Software,9435.09,1370.92,444.72
104728,4/20/2025,APAC,SaaS Subscriptions,4791.79,444.16,86.51
104729,4/20/2025,Europe,Enterprise Cloud Software,11095.56,1700.42,2174.26
104730,4/21/2025,Europe,Enterprise Cloud Software,14625.7,2042.26,2874.42
104731,4/21/2025,Europe,Edge Hardware Platforms,14626.4,6009.41,6579.11
104732,4/21/2025,Europe,Enterprise Cloud Software,14185.1,2332.17,2514.19
104733,4/21/2025,Europe,Edge Hardware Platforms,16437.59,6019.21,7031.71
104734,4/21/2025,APAC,Enterprise Cloud Software,10821.08,1746.77,510.49
104735,4/21/2025,North America,Edge Hardware Platforms,15101.73,5668.57,1767.99
104736,4/21/2025,North America,SaaS Subscriptions,5710.66,560.33,115
104737,4/21/2025,APAC,Enterprise Cloud Software,7077.16,1159.78,386.22
104738,4/21/2025,North America,Enterprise Cloud Software,9210.85,1257.2,474.81
104739,4/22/2025,APAC,Edge Hardware Platforms,14664.65,5522.66,1885.77
104740,4/22/2025,North America,SaaS Subscriptions,3693.82,338.67,76.7
104741,4/22/2025,Europe,SaaS Subscriptions,6812.51,671.55,509.75
104742,4/22/2025,APAC,Edge Hardware Platforms,15457.43,5824.49,1778.95
104743,4/22/2025,APAC,Edge Hardware Platforms,15733.28,6678.32,1711.25
104744,4/22/2025,Europe,SaaS Subscriptions,4460.5,425.47,320.56
104745,4/22/2025,Europe,Edge Hardware Platforms,10152.78,3718.62,4601.72
104746,4/22/2025,North America,Edge Hardware Platforms,22989.8,9345.84,2980.24
104747,4/22/2025,North America,Enterprise Cloud Software,11243.76,1540.11,578.49
104748,4/22/2025,APAC,SaaS Subscriptions,5545.5,598.25,102.4
104749,4/22/2025,Europe,Edge Hardware Platforms,16728.95,6022.69,7854.89
104750,4/22/2025,APAC,Edge Hardware Platforms,12579.34,4909.17,1637.63
104751,4/22/2025,Europe,Edge Hardware Platforms,28262.53,11440.3,12474.28
104752,4/22/2025,North America,Edge Hardware Platforms,23712.14,9144.23,2879.09
104753,4/23/2025,Europe,Enterprise Cloud Software,11363.66,1789.4,1931.36
104754,4/23/2025,Europe,SaaS Subscriptions,3788.69,357.89,255.26
104755,4/23/2025,Europe,SaaS Subscriptions,5652.14,542.98,419.49
104756,4/23/2025,Europe,Edge Hardware Platforms,13188.52,5417.39,5609.02
104757,4/23/2025,North America,Edge Hardware Platforms,29785.33,11556.09,3907.04
104758,4/23/2025,North America,Edge Hardware Platforms,12286.6,4692.08,1495.28
104759,4/23/2025,Europe,Edge Hardware Platforms,22306.23,9089.55,10519.3
104760,4/23/2025,Europe,Enterprise Cloud Software,6617.89,972.83,1247.54
104761,4/23/2025,North America,Enterprise Cloud Software,6061.13,924.67,287.47
104762,4/23/2025,North America,Edge Hardware Platforms,25226.2,9751.75,3074.49
104763,4/23/2025,North America,SaaS Subscriptions,4021.38,442.15,88.13
104764,4/23/2025,APAC,Enterprise Cloud Software,10434.75,1435.87,562.97
104765,4/23/2025,APAC,SaaS Subscriptions,5650.3,567.54,113.43
104766,4/23/2025,North America,Edge Hardware Platforms,22708.25,9869.82,2777.25
104767,4/23/2025,APAC,SaaS Subscriptions,5113,495.7,105.11
104768,4/24/2025,APAC,Enterprise Cloud Software,5777.65,925.07,316.38
104769,4/24/2025,North America,SaaS Subscriptions,7155.28,660.97,136.9
104770,4/24/2025,Europe,SaaS Subscriptions,4123.84,384.34,306.7
104771,4/24/2025,Europe,Edge Hardware Platforms,12898.82,5515.01,5752.17
104772,4/24/2025,APAC,SaaS Subscriptions,6834.19,746.11,149.1
104773,4/24/2025,Europe,Edge Hardware Platforms,23988.17,9827.73,9256.03
104774,4/24/2025,North America,Enterprise Cloud Software,8002.59,1096.81,433.74
104775,4/24/2025,Europe,Enterprise Cloud Software,10847.79,1528.38,2084.7
104776,4/24/2025,North America,Edge Hardware Platforms,27399.02,11089.38,3542.56
104777,4/24/2025,Europe,Edge Hardware Platforms,20124.06,7343.66,8025.54
104778,4/24/2025,North America,SaaS Subscriptions,6402.79,601.01,122.34
104779,4/25/2025,APAC,Edge Hardware Platforms,19108.99,7595.14,2252.14
104780,4/25/2025,North America,Edge Hardware Platforms,20557.93,8269.27,2596.09
104781,4/25/2025,North America,Edge Hardware Platforms,21561.84,9421.39,2528.06
104782,4/25/2025,APAC,SaaS Subscriptions,5825.99,600.6,106.84
104783,4/25/2025,APAC,Enterprise Cloud Software,10632.33,1540.65,524.16
104784,4/25/2025,Europe,SaaS Subscriptions,4745.4,520.83,348.72
104785,4/25/2025,North America,Enterprise Cloud Software,12161.11,1660.14,605.66
104786,4/26/2025,North America,SaaS Subscriptions,5468.5,580.27,109.07
104787,4/26/2025,APAC,Edge Hardware Platforms,10090.75,4358.96,1125.78
104788,4/26/2025,Europe,Edge Hardware Platforms,10944.73,3986.57,5003.98
104789,4/26/2025,North America,Edge Hardware Platforms,21282.25,8297.33,2694.35
104790,4/26/2025,APAC,Enterprise Cloud Software,11354.03,1641,577.16
104791,4/26/2025,Europe,Edge Hardware Platforms,11896.31,4815.09,4697
104792,4/26/2025,North America,SaaS Subscriptions,3900.23,396.61,74.45
104793,4/26/2025,APAC,Enterprise Cloud Software,8668.85,1328.52,465.52
104794,4/26/2025,APAC,Enterprise Cloud Software,13295.55,2074.58,729.9
104795,4/26/2025,APAC,Edge Hardware Platforms,24998.57,10139.78,3056.82
104796,4/27/2025,APAC,SaaS Subscriptions,6215.46,566.84,128.55
104797,4/27/2025,North America,Edge Hardware Platforms,13917.46,5874.01,1719.73
104798,4/27/2025,Europe,Edge Hardware Platforms,14735.45,5828.92,6554.22
104799,4/27/2025,Europe,Edge Hardware Platforms,15742.08,6637.28,6710.18
104800,4/27/2025,Europe,Edge Hardware Platforms,28972.2,10845.57,13002.74
104801,4/28/2025,North America,Enterprise Cloud Software,12991.44,1815.21,608.84
104802,4/28/2025,APAC,Edge Hardware Platforms,15009.74,6113.11,1813.46
104803,4/28/2025,APAC,Edge Hardware Platforms,26634.42,10039.06,3285.76
104804,4/28/2025,North America,Enterprise Cloud Software,12135.27,1647.15,616.44
104805,4/28/2025,APAC,Edge Hardware Platforms,10896.81,4545.14,1419.99
104806,4/28/2025,Europe,Edge Hardware Platforms,14600.58,5274.17,6580.31
104807,4/28/2025,North America,SaaS Subscriptions,4798.18,482.76,100.84
104808,4/28/2025,APAC,Edge Hardware Platforms,28768.64,12617.46,3760.79
104809,4/28/2025,APAC,Edge Hardware Platforms,23266.52,8569.06,2664.38
104810,4/28/2025,North America,Enterprise Cloud Software,9392.29,1309.25,507.34
104811,4/28/2025,APAC,Enterprise Cloud Software,7489.14,1195.06,397.15
104812,4/28/2025,APAC,SaaS Subscriptions,7857.62,771.64,149.31
104813,4/28/2025,APAC,Enterprise Cloud Software,13064,1972.91,691.6
104814,4/28/2025,North America,Edge Hardware Platforms,21280.48,9266.56,2434.45
104815,4/28/2025,APAC,SaaS Subscriptions,6385.36,675.17,130.4
104816,4/29/2025,North America,SaaS Subscriptions,6350.84,598.66,129.94
104817,4/29/2025,Europe,Enterprise Cloud Software,10318.57,1480.15,1690.7
104818,4/29/2025,Europe,Edge Hardware Platforms,10938.13,4289.58,4470.8
104819,4/29/2025,North America,Enterprise Cloud Software,6390.34,897.75,338.9
104820,4/29/2025,Europe,Enterprise Cloud Software,6002.97,864.06,1152.09
104821,4/29/2025,North America,Enterprise Cloud Software,9041.16,1371.18,409.53
104822,4/29/2025,Europe,Edge Hardware Platforms,10194.52,4219.63,4611.89
104823,4/29/2025,Europe,Edge Hardware Platforms,20592.1,8050.95,9292.38
104824,4/29/2025,Europe,Enterprise Cloud Software,11430.94,1778.85,1998.45
104825,4/29/2025,APAC,SaaS Subscriptions,3051,329.77,60.3
104826,4/29/2025,Europe,SaaS Subscriptions,5030.67,492.92,395.65
104827,4/29/2025,North America,Enterprise Cloud Software,8616.2,1385.35,468.62
104828,4/29/2025,North America,SaaS Subscriptions,3549.22,388.33,72.37
104829,4/30/2025,Europe,Enterprise Cloud Software,11397.54,1564.73,2113.17
104830,4/30/2025,APAC,Edge Hardware Platforms,11423.69,4745.15,1326.79
104831,4/30/2025,North America,Edge Hardware Platforms,29391.73,12333.53,3520.91
104832,4/30/2025,Europe,Enterprise Cloud Software,13132.13,2010.91,2608.48
104833,4/30/2025,APAC,Edge Hardware Platforms,29770.92,12996.4,3672.42
104834,4/30/2025,North America,Edge Hardware Platforms,15424.74,6330.12,1674.97
104835,4/30/2025,Europe,SaaS Subscriptions,3410.86,360.06,234.31
104836,4/30/2025,Europe,Edge Hardware Platforms,13694.75,5584.31,6388.33
104837,4/30/2025,North America,Edge Hardware Platforms,23488.6,8939.79,3054.63
104838,5/1/2025,Europe,Enterprise Cloud Software,12645.51,1845.39,2436.76
104839,5/1/2025,North America,Edge Hardware Platforms,15866.57,6721.57,1866.74
104840,5/1/2025,Europe,SaaS Subscriptions,2123.76,191.61,162.09
104841,5/1/2025,Europe,Enterprise Cloud Software,9943.97,1354.95,1667.58
104842,5/1/2025,Europe,SaaS Subscriptions,4878,496.23,380.39
104843,5/1/2025,North America,Edge Hardware Platforms,27233.35,10245.44,3174.2
104844,5/1/2025,APAC,SaaS Subscriptions,3339.38,304.98,63.73
104845,5/1/2025,North America,Edge Hardware Platforms,22376.13,9665.6,2594.03
104846,5/1/2025,APAC,Enterprise Cloud Software,5418.75,813.47,247.08
104847,5/1/2025,North America,SaaS Subscriptions,3448.9,359.1,66.25
104848,5/1/2025,North America,Edge Hardware Platforms,26697.07,10485.47,3278.8
104849,5/2/2025,Europe,Edge Hardware Platforms,26786.5,11309.51,11664.45
104850,5/2/2025,North America,Edge Hardware Platforms,11313.35,4163.64,1311.75
104851,5/2/2025,North America,Edge Hardware Platforms,16782.86,6087.19,1875.95
104852,5/2/2025,North America,Edge Hardware Platforms,14242.58,5461.8,1699.39
104853,5/2/2025,North America,Enterprise Cloud Software,13331.44,2018.95,714.13
104854,5/2/2025,Europe,SaaS Subscriptions,3528.45,361.08,254.23
104855,5/2/2025,APAC,Edge Hardware Platforms,27096.48,10977.12,3387.2
104856,5/2/2025,APAC,SaaS Subscriptions,6386.84,614.99,122.6
104857,5/2/2025,North America,Enterprise Cloud Software,5535.99,843.82,293.99
104858,5/2/2025,North America,Edge Hardware Platforms,17435.22,7521.53,1943.84
104859,5/2/2025,Europe,SaaS Subscriptions,4070.2,426.7,317.96
104860,5/2/2025,North America,SaaS Subscriptions,6856.32,635.93,131.94
104861,5/3/2025,Europe,Edge Hardware Platforms,13520.56,5938.42,5739.43
104862,5/3/2025,North America,Enterprise Cloud Software,10838.94,1781.62,549.75
104863,5/3/2025,APAC,Edge Hardware Platforms,18716.82,7486.74,2334.7
104864,5/3/2025,North America,SaaS Subscriptions,2175.69,214.95,43.61
104865,5/3/2025,Europe,Enterprise Cloud Software,9274.8,1386.92,1738.81
104866,5/3/2025,APAC,Edge Hardware Platforms,16831.66,7405.19,2160.65
104867,5/3/2025,North America,Enterprise Cloud Software,8140.21,1209.39,435.57
104868,5/3/2025,APAC,SaaS Subscriptions,3631.74,369.96,69.49
104869,5/3/2025,North America,Edge Hardware Platforms,12859.95,5316.51,1588.86
104870,5/3/2025,APAC,Enterprise Cloud Software,12834.8,2117.46,686.8
104871,5/4/2025,APAC,Edge Hardware Platforms,21738.9,9283.43,2631.65
104872,5/4/2025,Europe,Edge Hardware Platforms,20261.9,8163.52,8165.39
104873,5/4/2025,North America,SaaS Subscriptions,7041.98,635.2,151.24
104874,5/4/2025,North America,Edge Hardware Platforms,11348.65,4965.1,1490.48
104875,5/4/2025,Europe,Edge Hardware Platforms,20239.86,8520.66,8205.78
104876,5/4/2025,Europe,Edge Hardware Platforms,17907.85,6492.67,7748.9
104877,5/4/2025,Europe,SaaS Subscriptions,2222.28,224,158.22
104878,5/4/2025,North America,Edge Hardware Platforms,13272.45,5079.49,1682.44
104879,5/4/2025,Europe,SaaS Subscriptions,4318.76,428.7,297.15
104880,5/4/2025,North America,SaaS Subscriptions,6492.96,627.66,135.06
104881,5/5/2025,North America,Enterprise Cloud Software,7005.79,1128.59,327.81
104882,5/5/2025,North America,Edge Hardware Platforms,22421.89,9521.56,2640.76
104883,5/5/2025,Europe,SaaS Subscriptions,3784.17,359.35,285.21
104884,5/5/2025,APAC,Edge Hardware Platforms,14259.58,6022.02,1769.5
104885,5/5/2025,APAC,SaaS Subscriptions,3231.17,344.59,60.43
104886,5/5/2025,APAC,Edge Hardware Platforms,21397.22,8802.34,2364.35
104887,5/5/2025,North America,Edge Hardware Platforms,26428.12,10498.91,2995.93
104888,5/5/2025,APAC,Enterprise Cloud Software,13154.94,1954.68,652.94
104889,5/6/2025,Europe,SaaS Subscriptions,7901.12,816.95,614.87
104890,5/6/2025,Europe,SaaS Subscriptions,6989.52,767.7,517.01
104891,5/6/2025,APAC,Edge Hardware Platforms,15182.4,5896.55,1965.45
104892,5/6/2025,North America,Edge Hardware Platforms,17449.68,6821.7,2255.02
104893,5/6/2025,APAC,Edge Hardware Platforms,15458.38,6153,1820.98
104894,5/6/2025,North America,Enterprise Cloud Software,10431.14,1502.66,538.33
104895,5/6/2025,North America,Edge Hardware Platforms,11047.21,4854.18,1327.68
104896,5/6/2025,North America,Edge Hardware Platforms,27407.08,11560.42,3421
104897,5/6/2025,North America,Edge Hardware Platforms,25325.97,10277.11,3277.84
104898,5/6/2025,North America,Enterprise Cloud Software,13695.7,2105.88,616.5
104899,5/6/2025,North America,SaaS Subscriptions,2163.92,194.89,41.39
104900,5/6/2025,APAC,SaaS Subscriptions,5112.57,516.7,98.82
104901,5/7/2025,North America,Enterprise Cloud Software,11743.39,1722.83,624.65
104902,5/7/2025,North America,SaaS Subscriptions,2811.45,269.35,61.5
104903,5/7/2025,North America,Edge Hardware Platforms,11690.58,5006.94,1459.83
104904,5/7/2025,APAC,Edge Hardware Platforms,17154.4,6178.7,1967.1
104905,5/7/2025,Europe,Edge Hardware Platforms,14578.75,5410.35,5880.41
104906,5/7/2025,North America,Enterprise Cloud Software,6568.17,895.32,351.84
104907,5/7/2025,North America,SaaS Subscriptions,4629.86,475.25,84.74
104908,5/7/2025,Europe,Enterprise Cloud Software,5952.1,965.71,1096.05
104909,5/7/2025,North America,Edge Hardware Platforms,17138,7130.2,2100.75
104910,5/7/2025,North America,Enterprise Cloud Software,9781.28,1451.2,490.7
104911,5/7/2025,Europe,Edge Hardware Platforms,17456.27,7509.8,6808.67
104912,5/7/2025,Europe,SaaS Subscriptions,5294.49,524.7,350.19
104913,5/8/2025,North America,Edge Hardware Platforms,13950.94,5069.06,1608.98
104914,5/8/2025,North America,SaaS Subscriptions,7188.04,723.68,129.93
104915,5/8/2025,North America,Edge Hardware Platforms,12028.17,5004.32,1302.5
104916,5/8/2025,Europe,SaaS Subscriptions,4815.31,513.22,368.39
104917,5/8/2025,Europe,Edge Hardware Platforms,15438.08,6620.92,6889.47
104918,5/8/2025,APAC,Edge Hardware Platforms,13437.33,5890.32,1510.16
104919,5/8/2025,APAC,Enterprise Cloud Software,8737.49,1294.92,473.69
